#CONFIGURATION
#seed:                694157320
#number of particles: 250
#lattice space        3
#axial ratio          1
#box_width:           50
#box height:          50
#box length:          50
#obstacle radius:     1.7
#test particle radius:0.1
#number of test part: 0
#lattice type:        random positioning of the particles
#particle speed:		 2
#runs:                3000
#nogui:               0
#logname:             data

1.8	0.05
1.75	0.025
1.775	0.0125
1.7625	0.00625
1.75625	0.003125
1.753125	0.0015625
1.7546875	0.00078125
1.75546875	0.000390625
1.755859375	0.0001953125
1.7560546875	9.765625e-05
1.75615234375	4.8828125e-05
1.756201171875	2.44140625e-05
1.7561767578125	1.220703125e-05
1.75618896484375	6.103515625e-06
1.75618286132812	3.0517578125e-06
1.75617980957031	1.52587890625e-06
1.75618133544922	7.62939453125e-07
1.75618209838867	3.814697265625e-07
1.75618171691895	1.9073486328125e-07
1.75618152618408	9.5367431640625e-08
1.75618162155151	4.76837158203125e-08
1.7561815738678	2.38418579101563e-08
1.75618159770966	1.19209289550781e-08
1.75618158578873	5.96046447753906e-09
1.75618157982826	2.98023223876953e-09
1.75618158280849	1.49011611938477e-09
1.75618158131838	7.45058059692383e-10
1.75618158057332	3.72529029846191e-10
1.75618158094585	1.86264514923096e-10
1.75618158113211	9.31322574615479e-11
1.75618158103898	4.65661287307739e-11
1.75618158099242	2.3283064365387e-11
1.75618158096913	1.16415321826935e-11
1.75618158098077	5.82076609134674e-12
1.75618158097495	2.91038304567337e-12
1.75618158097786	1.45519152283669e-12
1.75618158097641	7.27595761418343e-13
1.75618158097568	3.63797880709171e-13
1.75618158097532	1.81898940354586e-13
1.7561815809755	9.09494701772928e-14
1.75618158097559	4.54747350886464e-14
1.75618158097554	2.27373675443232e-14
1.75618158097557	1.13686837721616e-14
1.75618158097556	5.6843418860808e-15
1.75618158097556	2.8421709430404e-15
1.75618158097556	1.4210854715202e-15
1.75618158097556	7.105427357601e-16
1.75618158097556	3.5527136788005e-16
1.75618158097556	1.77635683940025e-16
1.75618158097556	8.88178419700125e-17
1.75618158097556	4.44089209850063e-17
1.75618158097556	2.22044604925031e-17
1.75618158097556	1.11022302462516e-17
1.75618158097556	5.55111512312578e-18
1.75618158097556	2.77555756156289e-18
1.75618158097556	1.38777878078145e-18
1.75618158097556	6.93889390390723e-19
1.75618158097556	3.46944695195361e-19
1.75618158097556	1.73472347597681e-19
1.75618158097556	8.67361737988404e-20
1.75618158097556	4.33680868994202e-20
1.75618158097556	2.16840434497101e-20
1.75618158097556	1.0842021724855e-20
1.75618158097556	5.42101086242752e-21
1.75618158097556	2.71050543121376e-21
1.75618158097556	1.35525271560688e-21
1.75618158097556	6.7762635780344e-22
1.75618158097556	3.3881317890172e-22
1.75618158097556	1.6940658945086e-22
1.75618158097556	8.470329472543e-23
1.75618158097556	4.2351647362715e-23
1.75618158097556	2.11758236813575e-23
1.75618158097556	1.05879118406788e-23
1.75618158097556	5.29395592033938e-24
1.75618158097556	2.64697796016969e-24
1.75618158097556	1.32348898008484e-24
1.75618158097556	6.61744490042422e-25
1.75618158097556	3.30872245021211e-25
1.75618158097556	1.65436122510606e-25
1.75618158097556	8.27180612553028e-26
1.75618158097556	4.13590306276514e-26
1.75618158097556	2.06795153138257e-26
1.75618158097556	1.03397576569128e-26
1.75618158097556	5.16987882845642e-27
1.75618158097556	2.58493941422821e-27
1.75618158097556	1.29246970711411e-27
1.75618158097556	6.46234853557053e-28
1.75618158097556	3.23117426778526e-28
1.75618158097556	1.61558713389263e-28
1.75618158097556	8.07793566946316e-29
1.75618158097556	4.03896783473158e-29
1.75618158097556	2.01948391736579e-29
1.75618158097556	1.0097419586829e-29
1.75618158097556	5.04870979341448e-30
1.75618158097556	2.52435489670724e-30
1.75618158097556	1.26217744835362e-30
1.75618158097556	6.31088724176809e-31
1.75618158097556	3.15544362088405e-31
1.75618158097556	1.57772181044202e-31
1.75618158097556	7.88860905221012e-32
Finished
 0.293083s wall, 0.240000s user + 0.030000s system = 0.270000s CPU (92.1%)
