0.0992	0	0
0.1088	0	0
0.12	0	0
0.1296	0	0
0.1392	0	0
0.1488	0	0
0.16	0	0
0.1696	0	0
0.1792	0	0
0.1888	0	0
0.2	0	0
0.2096	0.02	0.014
0.2192	0.04	0.0195959
0.2288	0	0
0.24	0.02	0.014
0.2496	0.14	0.0346987
0.2592	0.16	0.0366606
0.2688	0.1	0.03
0.28	0.35	0.047697
0.2896	0.47	0.0499099
0.2992	0.57	0.0495076
0.3088	0.75	0.0433013
0.32	0.72	0.0448999
0.3296	0.78	0.0414246
0.3392	0.9	0.03
0.3488	0.92	0.0271293
0.36	0.97	0.0170587
0.3696	0.95	0.0217945
0.3792	1	0
0.3888	0.95	0.0217945
0.4	0.99	0.00994987
0.4096	0.98	0.014
0.4192	0.99	0.00994987
0.4288	0.99	0.00994987
0.44	1	0
0.4496	1	0
0.4592	1	0
0.4688	1	0
0.48	1	0
0.4896	1	0
0.4992	1	0
0.5088	1	0
0.52	1	0
0.5296	1	0
0.5392	1	0
0.5488	1	0
0.56	1	0
0.5696	1	0
0.5792	1	0
0.5888	1	0
0.6	1	0
0.6096	1	0
0.6192	1	0
0.6288	1	0
0.64	1	0
0.6496	1	0
0.6592	1	0
0.6688	1	0
0.68	1	0
0.6896	1	0
